#id #x0 #y0 #z0 #w0
1215 -10.6119 -19.7358 -94.1254 -95.0
1215 11.7323 -19.5112 94.556 95.0
1216 -11.2614 -19.3735 -94.1431 -95.0
1216 11.0978 -19.8845 94.5361 95.0
1217 -11.89 -18.9897 -94.1417 -95.0
1217 10.4472 -20.2307 94.5367 95.0
1218 -12.5074 -18.5852 -94.14 -95.0
1218 9.78719 -20.5558 94.5372 95.0
1219 -13.1096 -18.1611 -94.1385 -95.0
1219 9.11538 -20.8589 94.5379 95.0
1220 -13.6976 -17.7175 -94.137 -95.0
1220 8.43402 -21.1397 94.5386 95.0
1221 -14.2709 -17.2549 -94.1355 -95.0
1221 7.74387 -21.3983 94.5393 95.0
1222 -14.8287 -16.7738 -94.1339 -95.0
1222 7.0457 -21.634 94.5401 95.0
1223 -15.3706 -16.2745 -94.1324 -95.0
1223 6.34016 -21.8469 94.5408 95.0
1224 -15.8943 -15.7583 -94.131 -95.0
1224 5.62645 -22.0363 94.5418 95.0
1225 -16.4024 -15.225 -94.1294 -95.0
1225 4.90877 -22.2024 94.5426 95.0
1226 -16.8929 -14.6751 -94.1278 -95.0
1226 4.18591 -22.3451 94.5434 95.0
1227 -17.3652 -14.1094 -94.1262 -95.0
1227 3.4588 -22.4642 94.5444 95.0
1228 -17.8187 -13.5287 -94.1245 -95.0
1228 2.72835 -22.5593 94.5453 95.0
1229 -18.2531 -12.9333 -94.1228 -95.0
1229 1.99513 -22.6307 94.5462 95.0
1230 -18.6664 -12.3248 -94.1213 -95.0
1230 1.25862 -22.6772 94.5473 95.0
1231 -19.061 -11.7023 -94.1195 -95.0
1231 0.522447 -22.7005 94.5483 95.0
1232 -19.4331 -11.0695 -94.1237 -95.0
1232 -0.233461 -22.6931 94.5461 95.0
1233 -19.7866 -10.4224 -94.1231 -95.0
1233 -0.969414 -22.6676 94.5459 95.0
1234 -20.1172 -9.7649 -94.1227 -95.0
1234 -1.70538 -22.6173 94.5459 95.0
1235 -20.4278 -9.096 -94.122 -95.0
1235 -2.43801 -22.5438 94.5458 95.0
1236 -20.715 -8.41826 -94.1216 -95.0
1236 -3.16905 -22.4455 94.5458 95.0
1237 -20.9812 -7.73042 -94.1209 -95.0
1237 -3.89504 -22.3244 94.5457 95.0
1238 -21.2236 -7.03522 -94.1204 -95.0
1238 -4.618 -22.1786 94.5458 95.0
1239 -21.4443 -6.33129 -94.1197 -95.0
1239 -5.3345 -22.0105 94.5457 95.0
1240 -21.6408 -5.62159 -94.1192 -95.0
1240 -6.04616 -21.8178 94.5458 95.0
1241 -21.8142 -4.90585 -94.1186 -95.0
1241 -6.75121 -21.6021 94.546 95.0
1242 -21.9641 -4.18477 -94.1181 -95.0
1242 -7.44852 -21.3634 94.5461 95.0
1243 -22.0902 -3.45894 -94.1175 -95.0
1243 -8.13781 -21.1023 94.5463 95.0
1244 -22.1937 -2.72802 -94.1167 -95.0
1244 -8.8171 -20.82 94.5463 95.0
1245 -22.2724 -1.99557 -94.1161 -95.0
1245 -9.48758 -20.5144 94.5465 95.0
1246 -22.3261 -1.26197 -94.1157 -95.0
1246 -10.1487 -20.1858 94.5469 95.0
1247 -22.3568 -0.525629 -94.1151 -95.0
1247 -10.7977 -19.8372 94.5471 95.0
1248 -22.3634 0.216175 -94.1161 -95.0
1248 -11.4338 -19.4698 94.5449 95.0
1249 -22.3457 0.953047 -94.1143 -95.0
1249 -12.0585 -19.0798 94.5463 95.0
1250 -22.3041 1.68895 -94.1126 -95.0
1250 -12.6701 -18.6698 94.5478 95.0
1251 -22.2375 2.42188 -94.1111 -95.0
1251 -13.2687 -18.2385 94.5493 95.0
1252 -22.1478 3.1537 -94.1093 -95.0
1252 -13.852 -17.7895 94.5507 95.0
1253 -22.0338 3.88081 -94.1077 -95.0
1253 -14.421 -17.3202 94.5523 95.0
1254 -21.8967 4.6054 -94.1059 -95.0
1254 -14.9735 -16.8342 94.5537 95.0
1255 -21.7353 5.32374 -94.1043 -95.0
1255 -15.5105 -16.3289 94.5553 95.0
1256 -21.5505 6.03651 -94.1028 -95.0
1256 -16.0307 -15.8065 94.5568 95.0
1257 -21.3428 6.74297 -94.1012 -95.0
1257 -16.5334 -15.2674 94.5584 95.0
1258 -21.1122 7.44394 -94.0994 -95.0
1258 -17.0178 -14.7139 94.5598 95.0
1259 -20.8587 8.13553 -94.0978 -95.0
1259 -17.4841 -14.1433 94.5614 95.0
1260 -20.5825 8.81855 -94.0962 -95.0
1260 -17.9317 -13.558 94.563 95.0
1261 -20.2844 9.49221 -94.0946 -95.0
1261 -18.3598 -12.9584 94.5646 95.0
1262 -19.9641 10.1544 -94.0932 -95.0
1262 -18.7681 -12.3436 94.5664 95.0
1263 -19.6227 10.8073 -94.0916 -95.0
1263 -19.1559 -11.7175 94.568 95.0
1264 -19.2601 11.4555 -94.1061 -95.0
1264 -19.5197 -11.0793 94.5527 95.0
1265 -18.8764 12.085 -94.104 -95.0
1265 -19.8658 -10.4296 94.5548 95.0
1266 -18.4723 12.7 -94.1022 -95.0
1266 -20.1905 -9.76739 94.557 95.0
1267 -18.0483 13.3033 -94.1001 -95.0
1267 -20.4935 -9.09665 94.5591 95.0
1268 -17.6049 13.8907 -94.0983 -95.0
1268 -20.7743 -8.41492 94.5613 95.0
1269 -17.1425 14.4636 -94.0965 -95.0
1269 -21.0325 -7.72439 94.5635 95.0
1270 -16.6614 15.0227 -94.0945 -95.0
1270 -21.2684 -7.02753 94.5655 95.0
1271 -16.1624 15.5644 -94.0928 -95.0
1271 -21.481 -6.32175 94.5676 95.0
1272 -15.6462 16.0894 -94.0909 -95.0
1272 -21.6704 -5.60964 94.5697 95.0
1273 -15.1129 16.5975 -94.0891 -95.0
1273 -21.8365 -4.89171 94.5719 95.0
1274 -14.5632 17.0878 -94.0874 -95.0
1274 -21.9792 -4.16884 94.574 95.0
1275 -13.9978 17.5601 -94.0857 -95.0
1275 -22.098 -3.44189 94.5761 95.0
1276 -13.4172 18.0138 -94.0839 -95.0
1276 -22.1932 -2.71137 94.5783 95.0
1277 -12.8221 18.4482 -94.0822 -95.0
1277 -22.2643 -1.97837 94.5804 95.0
1278 -12.2138 18.8616 -94.0806 -95.0
1278 -22.3108 -1.242 94.5828 95.0
1279 -11.5914 19.2564 -94.0789 -95.0
1279 -22.334 -0.505995 94.5849 95.0
1280 -10.9486 19.6402 -94.0919 -95.0
1280 -22.3294 0.234427 94.5715 95.0
1281 -10.3022 19.9919 -94.0913 -95.0
1281 -22.3036 0.971525 94.5729 95.0
1282 -9.6439 20.3239 -94.0905 -95.0
1282 -22.2545 1.70586 94.5741 95.0
1283 -8.97489 20.6342 -94.0898 -95.0
1283 -22.1815 2.43817 94.5752 95.0
1284 -8.29713 20.9213 -94.0893 -95.0
1284 -22.0837 3.16891 94.5765 95.0
1285 -7.61027 21.186 -94.0888 -95.0
1285 -21.9621 3.89601 94.5778 95.0
1286 -6.91395 21.4295 -94.0881 -95.0
1286 -21.8178 4.61747 94.5789 95.0
1287 -6.21108 21.6489 -94.0877 -95.0
1287 -21.6491 5.33507 94.5801 95.0
1288 -5.50142 21.8453 -94.0872 -95.0
1288 -21.457 6.04654 94.5814 95.0
1289 -4.7844 22.0195 -94.0866 -95.0
1289 -21.243 6.75033 94.5824 95.0
1290 -4.06331 22.1691 -94.0862 -95.0
1290 -21.0049 7.44771 94.5836 95.0
1291 -3.33772 22.2952 -94.0858 -95.0
1291 -20.7441 8.13681 94.5848 95.0
1292 -2.60837 22.3975 -94.0853 -95.0
1292 -20.461 8.8171 94.5859 95.0
1293 -1.87588 22.4758 -94.085 -95.0
1293 -20.1559 9.48777 94.587 95.0
1294 -1.14121 22.5303 -94.0847 -95.0
1294 -19.829 10.1479 94.5881 95.0
1295 -0.405174 22.5608 -94.0843 -95.0
1295 -19.4806 10.797 94.5893 95.0
1296 0.338668 22.5665 -94.0947 -95.0
1296 -19.1105 11.4513 94.5801 95.0
1297 1.07525 22.5484 -94.0942 -95.0
1297 -18.72 12.0762 94.5814 95.0
1298 1.81081 22.5065 -94.0937 -95.0
1298 -18.3094 12.6879 94.5827 95.0
1299 2.54449 22.4405 -94.0932 -95.0
1299 -17.8791 13.2857 94.584 95.0
1300 3.2758 22.3505 -94.0928 -95.0
1300 -17.4294 13.8693 94.5852 95.0
1301 4.00378 22.2367 -94.0924 -95.0
1301 -16.961 14.4379 94.5864 95.0
1302 4.72772 22.0991 -94.092 -95.0
1302 -16.4741 14.9907 94.5874 95.0
1303 5.44675 21.938 -94.0916 -95.0
1303 -15.9696 15.5274 94.5886 95.0
1304 6.16016 21.7532 -94.0913 -95.0
1304 -15.4478 16.0474 94.5897 95.0
1305 6.86718 21.5454 -94.091 -95.0
1305 -14.9092 16.55 94.5908 95.0
1306 7.56541 21.3144 -94.0909 -95.0
1306 -14.3528 17.0348 94.5921 95.0
1307 8.25727 21.0607 -94.0907 -95.0
1307 -13.7827 17.5013 94.5931 95.0
1308 8.94049 20.7848 -94.0905 -95.0
1308 -13.1975 17.9484 94.5941 95.0
1309 9.61438 20.4864 -94.0902 -95.0
1309 -12.598 18.3766 94.5952 95.0
1310 10.2782 20.1663 -94.09 -95.0
1310 -11.9848 18.7847 94.5962 95.0
1311 10.931 19.8247 -94.0899 -95.0
1311 -11.3586 19.1725 94.5971 95.0
1312 11.5732 19.4549 -94.1041 -95.0
1312 -10.7292 19.5363 94.5825 95.0
1313 12.2021 19.0711 -94.1035 -95.0
1313 -10.0791 19.8827 94.5837 95.0
1314 12.8181 18.6672 -94.1031 -95.0
1314 -9.4179 20.2076 94.5849 95.0
1315 13.419 18.2432 -94.1029 -95.0
1315 -8.74477 20.5106 94.5863 95.0
1316 14.0072 17.7997 -94.1025 -95.0
1316 -8.06378 20.7917 94.5875 95.0
1317 14.5805 17.3372 -94.1022 -95.0
1317 -7.37395 21.0502 94.5886 95.0
1318 15.1385 16.8563 -94.1019 -95.0
1318 -6.67591 21.2861 94.5897 95.0
1319 15.6804 16.3574 -94.1016 -95.0
1319 -5.97057 21.499 94.5908 95.0
1320 16.2056 15.841 -94.1013 -95.0
1320 -5.25857 21.6888 94.5919 95.0
1321 16.7152 15.3073 -94.1009 -95.0
1321 -4.54224 21.8555 94.5927 95.0
1322 17.2055 14.7577 -94.1006 -95.0
1322 -3.81927 21.9983 94.5936 95.0
1323 17.6774 14.1923 -94.1004 -95.0
1323 -3.09196 22.1175 94.5946 95.0
1324 18.1305 13.6118 -94.1002 -95.0
1324 -2.36111 22.2126 94.5956 95.0
1325 18.5645 13.017 -94.1 -95.0
1325 -1.62748 22.2838 94.5966 95.0
1326 18.9786 12.4083 -94.0998 -95.0
1326 -0.891845 22.3309 94.5976 95.0
1327 19.374 11.7854 -94.0995 -95.0
1327 -0.156424 22.3548 94.5983 95.0
1328 19.7591 11.1397 -94.1177 -95.0
1328 0.600695 22.3497 94.5813 95.0
1329 20.111 10.493 -94.1171 -95.0
1329 1.33744 22.324 94.5827 95.0
1330 20.4416 9.83548 -94.1165 -95.0
1330 2.07283 22.2739 94.5839 95.0
1331 20.7517 9.16629 -94.1158 -95.0
1331 2.80513 22.2009 94.585 95.0
1332 21.0385 8.48862 -94.1153 -95.0
1332 3.53588 22.1028 94.5863 95.0
1333 21.3042 7.8009 -94.1146 -95.0
1333 4.26184 21.9819 94.5874 95.0
1334 21.547 7.10481 -94.1139 -95.0
1334 4.9836 21.8374 94.5885 95.0
1335 21.7657 6.40233 -94.1135 -95.0
1335 5.70147 21.6681 94.5897 95.0
1336 21.9625 5.69202 -94.1129 -95.0
1336 6.41226 21.4764 94.5907 95.0
1337 22.1359 4.97572 -94.1123 -95.0
1337 7.11665 21.2617 94.5917 95.0
1338 22.2857 4.25415 -94.1117 -95.0
1338 7.81353 21.0238 94.5927 95.0
1339 22.4118 3.52827 -94.1112 -95.0
1339 8.50239 20.7633 94.5936 95.0
1340 22.5129 2.79991 -94.1108 -95.0
1340 9.18346 20.4791 94.5948 95.0
1341 22.5912 2.06746 -94.1102 -95.0
1341 9.85397 20.1739 94.5958 95.0
1342 22.6464 1.33154 -94.1094 -95.0
1342 10.5132 19.8483 94.5966 95.0
1343 22.6765 0.595807 -94.1087 -95.0
1343 11.1623 19.4998 94.5975 95.0
1344 11.2938 18.7927 -94.1665 -95.0
1344 21.9922 -0.158312 94.5831 95.0
1345 11.9016 18.4175 -94.164 -95.0
1345 21.9806 -0.870091 94.5856 95.0
1346 12.4961 18.0241 -94.1614 -95.0
1346 21.9465 -1.58273 94.5878 95.0
1347 13.0778 17.6102 -94.159 -95.0
1347 21.8886 -2.29235 94.5902 95.0
1348 13.645 17.179 -94.1564 -95.0
1348 21.8082 -3.00137 94.5924 95.0
1349 14.1983 16.7281 -94.1541 -95.0
1349 21.7041 -3.7059 94.5947 95.0
1350 14.7362 16.261 -94.1516 -95.0
1350 21.5776 -4.40839 94.5968 95.0
1351 15.259 15.7751 -94.1493 -95.0
1351 21.4276 -5.1049 94.5991 95.0
1352 15.7655 15.2726 -94.1471 -95.0
1352 21.2551 -5.79617 94.6013 95.0
1353 16.2553 14.7538 -94.1448 -95.0
1353 21.0599 -6.4816 94.6036 95.0
1354 16.7279 14.2193 -94.1425 -95.0
1354 20.8427 -7.1605 94.6059 95.0
1355 17.1825 13.6699 -94.1402 -95.0
1355 20.6035 -7.83187 94.6082 95.0
1356 17.6191 13.1059 -94.1379 -95.0
1356 20.3423 -8.4953 94.6105 95.0
1357 18.037 12.5281 -94.1356 -95.0
1357 20.0594 -9.14992 94.6128 95.0
1358 18.4358 11.9371 -94.1332 -95.0
1358 19.7554 -9.79507 94.6152 95.0
1359 18.8149 11.3318 -94.131 -95.0
1359 19.4307 -10.4284 94.6178 95.0
1360 19.172 10.7208 -94.1624 -95.0
1360 19.0796 -11.0644 94.5846 95.0
1361 19.5111 10.094 -94.1616 -95.0
1361 18.7135 -11.6768 94.5854 95.0
1362 19.8295 9.45491 -94.161 -95.0
1362 18.3275 -12.2753 94.5862 95.0
1363 20.1268 8.8074 -94.1603 -95.0
1363 17.9222 -12.8628 94.5869 95.0
1364 20.4027 8.14908 -94.1598 -95.0
1364 17.4979 -13.4351 94.5878 95.0
1365 20.6571 7.48381 -94.1591 -95.0
1365 17.0551 -13.995 94.5885 95.0
1366 20.8895 6.80913 -94.1586 -95.0
1366 16.5943 -14.5385 94.5894 95.0
1367 21.0996 6.12727 -94.1581 -95.0
1367 16.116 -15.0669 94.5903 95.0
1368 21.2872 5.43902 -94.1576 -95.0
1368 15.6208 -15.5794 94.5912 95.0
1369 21.4525 4.74502 -94.1571 -95.0
1369 15.1089 -16.0756 94.5921 95.0
1370 21.5955 4.04767 -94.1564 -95.0
1370 14.5805 -16.5565 94.5928 95.0
1371 21.7145 3.34311 -94.1561 -95.0
1371 14.0379 -17.0167 94.5939 95.0
1372 21.811 2.63666 -94.1555 -95.0
1372 13.4798 -17.4607 94.5949 95.0
1373 21.8844 1.92742 -94.1549 -95.0
1373 12.9074 -17.8862 94.5959 95.0
1374 21.9347 1.21631 -94.1542 -95.0
1374 12.3215 -18.2929 94.5968 95.0
1375 21.9616 0.50398 -94.1536 -95.0
1375 11.7224 -18.6804 94.5978 95.0
1376 21.9757 -0.241189 -94.1817 -95.0
1376 11.1093 -19.066 94.5709 95.0
1377 21.9551 -0.953795 -94.1799 -95.0
1377 10.4855 -19.4134 94.5731 95.0
1378 21.9102 -1.66663 -94.1783 -95.0
1378 9.85156 -19.739 94.5755 95.0
1379 21.8432 -2.37633 -94.1765 -95.0
1379 9.2062 -20.0451 94.5777 95.0
1380 21.7529 -3.08327 -94.1747 -95.0
1380 8.55109 -20.3299 94.5799 95.0
1381 21.6386 -3.78801 -94.1731 -95.0
1381 7.88817 -20.592 94.5821 95.0
1382 21.5026 -4.48746 -94.1713 -95.0
1382 7.21582 -20.8335 94.5843 95.0
1383 21.3426 -5.18326 -94.1697 -95.0
1383 6.53702 -21.0519 94.5867 95.0
1384 21.1612 -5.87225 -94.1679 -95.0
1384 5.85019 -21.2492 94.5889 95.0
1385 20.9562 -6.55591 -94.1663 -95.0
1385 5.15841 -21.4227 94.5913 95.0
1386 20.7303 -7.23152 -94.1644 -95.0
1386 4.46006 -21.5747 94.5936 95.0
1387 20.4812 -7.90028 -94.1627 -95.0
1387 3.75836 -21.7027 94.5959 95.0
1388 20.2104 -8.56037 -94.1609 -95.0
1388 3.05283 -21.8078 94.5985 95.0
1389 19.9183 -9.2115 -94.1592 -95.0
1389 2.34408 -21.8897 94.601 95.0
1390 19.6063 -9.85159 -94.1572 -95.0
1390 1.6317 -21.9496 94.6034 95.0
1391 19.2724 -10.4822 -94.1553 -95.0
1391 0.91899 -21.985 94.6061 95.0
1392 18.9103 -11.1024 -94.183 -95.0
1392 0.202302 -21.9864 94.5802 95.0
1393 18.5359 -11.7095 -94.1824 -95.0
1393 -0.51093 -21.9751 94.5816 95.0
1394 18.1419 -12.3043 -94.1819 -95.0
1394 -1.22353 -21.9405 94.5829 95.0
1395 17.7301 -12.8848 -94.1811 -95.0
1395 -1.93614 -21.8834 94.5841 95.0
1396 17.2981 -13.4523 -94.1804 -95.0
1396 -2.64494 -21.8025 94.5854 95.0
1397 16.8478 -14.0053 -94.1798 -95.0
1397 -3.35083 -21.6983 94.5868 95.0
1398 16.3799 -14.5435 -94.1792 -95.0
1398 -4.05285 -21.5711 94.5882 95.0
1399 15.8944 -15.0659 -94.1785 -95.0
1399 -4.75042 -21.4211 94.5897 95.0
1400 15.3922 -15.5723 -94.1778 -95.0
1400 -5.44279 -21.2483 94.591 95.0
1401 14.8737 -16.062 -94.1771 -95.0
1401 -6.12913 -21.0528 94.5925 95.0
1402 14.3396 -16.5344 -94.1764 -95.0
1402 -6.80861 -20.8352 94.594 95.0
1403 13.7903 -16.9891 -94.1757 -95.0
1403 -7.4807 -20.5953 94.5955 95.0
1404 13.2264 -17.4256 -94.1748 -95.0
1404 -8.14458 -20.3336 94.597 95.0
1405 12.6484 -17.8434 -94.174 -95.0
1405 -8.79964 -20.0504 94.5986 95.0
1406 12.0572 -18.2421 -94.1732 -95.0
1406 -9.445 -19.7461 94.6002 95.0
1407 11.4533 -18.6214 -94.1723 -95.0
1407 -10.0801 -19.4204 94.6019 95.0
1408 10.8389 -18.9741 -94.1869 -95.0
1408 -10.7025 -19.0741 94.5879 95.0
1409 10.2116 -19.3133 -94.1865 -95.0
1409 -11.3148 -18.7079 94.5891 95.0
1410 9.57375 -19.6317 -94.1861 -95.0
1410 -11.9147 -18.3219 94.5903 95.0
1411 8.92565 -19.9289 -94.1856 -95.0
1411 -12.5019 -17.9167 94.5916 95.0
1412 8.26826 -20.205 -94.1852 -95.0
1412 -13.0753 -17.4924 94.5928 95.0
1413 7.6021 -20.4594 -94.1846 -95.0
1413 -13.6345 -17.0494 94.594 95.0
1414 6.92795 -20.6918 -94.1841 -95.0
1414 -14.1789 -16.5886 94.5953 95.0
1415 6.24645 -20.9021 -94.1836 -95.0
1415 -14.7081 -16.1101 94.5966 95.0
1416 5.55852 -21.0898 -94.1831 -95.0
1416 -15.2211 -15.6148 94.5979 95.0
1417 4.86471 -21.2551 -94.1824 -95.0
1417 -15.7177 -15.1027 94.5992 95.0
1418 4.16581 -21.3976 -94.1819 -95.0
1418 -16.1972 -14.5748 94.6005 95.0
1419 3.4627 -21.5171 -94.1813 -95.0
1419 -16.6591 -14.0315 94.6019 95.0
1420 2.7559 -21.6135 -94.1807 -95.0
1420 -17.1031 -13.4735 94.6033 95.0
1421 2.0463 -21.6867 -94.1799 -95.0
1421 -17.5285 -12.9013 94.6047 95.0
1422 1.33464 -21.7367 -94.1792 -95.0
1422 -17.9348 -12.3155 94.6062 95.0
1423 0.623205 -21.7641 -94.1783 -95.0
1423 -18.3232 -11.7159 94.6075 95.0
1424 -0.109165 -21.7632 -94.1923 -95.0
1424 -18.6944 -11.0882 94.5949 95.0
1425 -0.822562 -21.7425 -94.1912 -95.0
1425 -19.0408 -10.4651 94.5968 95.0
1426 -1.53491 -21.6984 -94.1901 -95.0
1426 -19.3667 -9.83123 94.5987 95.0
1427 -2.24406 -21.6318 -94.1888 -95.0
1427 -19.6729 -9.18617 94.6004 95.0
1428 -2.95223 -21.5413 -94.1877 -95.0
1428 -19.9564 -8.53214 94.6021 95.0
1429 -3.6557 -21.4284 -94.1863 -95.0
1429 -20.2197 -7.86856 94.6039 95.0
1430 -4.35644 -21.2916 -94.1852 -95.0
1430 -20.4598 -7.19765 94.6058 95.0
1431 -5.05109 -21.1329 -94.1839 -95.0
1431 -20.6789 -6.51833 94.6075 95.0
1432 -5.74037 -20.9516 -94.1826 -95.0
1432 -20.8756 -5.83219 94.6092 95.0
1433 -6.42453 -20.7465 -94.1814 -95.0
1433 -21.0487 -5.14125 94.6112 95.0
1434 -7.10063 -20.5204 -94.1799 -95.0
1434 -21.2 -4.44378 94.6129 95.0
1435 -7.76902 -20.2722 -94.1785 -95.0
1435 -21.3284 -3.74182 94.6147 95.0
1436 -8.4289 -20.0022 -94.1771 -95.0
1436 -21.4337 -3.03623 94.6165 95.0
1437 -9.07967 -19.7106 -94.1757 -95.0
1437 -21.5159 -2.32763 94.6183 95.0
1438 -9.72068 -19.3979 -94.1743 -95.0
1438 -21.5747 -1.61674 94.6201 95.0
1439 -10.3511 -19.0642 -94.1728 -95.0
1439 -21.6103 -0.904404 94.622 95.0
1440 -10.9791 -18.7145 -94.19 -95.0
1440 -21.6229 -0.187303 94.6048 95.0
1441 -11.5865 -18.3399 -94.1884 -95.0
1441 -21.6115 0.525509 94.6068 95.0
1442 -12.1815 -17.9456 -94.1866 -95.0
1442 -21.5767 1.23758 94.6088 95.0
1443 -12.7623 -17.5334 -94.1847 -95.0
1443 -21.5195 1.94937 94.6107 95.0
1444 -13.3303 -17.1009 -94.183 -95.0
1444 -21.4381 2.65729 94.6128 95.0
1445 -13.8831 -16.6515 -94.1812 -95.0
1445 -21.3343 3.36365 94.6146 95.0
1446 -14.4216 -16.1824 -94.1795 -95.0
1446 -21.2068 4.06463 94.6167 95.0
1447 -14.944 -15.6976 -94.1777 -95.0
1447 -21.057 4.76242 94.6185 95.0
1448 -15.4502 -15.1959 -94.1758 -95.0
1448 -20.8844 5.45486 94.6204 95.0
1449 -15.9404 -14.6761 -94.1741 -95.0
1449 -20.6888 6.13967 94.6225 95.0
1450 -16.4128 -14.1421 -94.1722 -95.0
1450 -20.4712 6.81908 94.6244 95.0
1451 -16.8675 -13.5928 -94.1704 -95.0
1451 -20.2317 7.49097 94.6262 95.0
1452 -17.3041 -13.0288 -94.1685 -95.0
1452 -19.9701 8.15458 94.6281 95.0
1453 -17.7219 -12.4507 -94.1666 -95.0
1453 -19.6871 8.80911 94.63 95.0
1454 -18.1207 -11.8608 -94.1645 -95.0
1454 -19.3827 9.45561 94.6317 95.0
1455 -18.5 -11.2564 -94.1625 -95.0
1455 -19.0574 10.09 94.6337 95.0
1456 -18.8498 -10.6433 -94.175 -95.0
1456 -18.7136 10.7231 94.6198 95.0
1457 -19.189 -10.0172 -94.1734 -95.0
1457 -18.3474 11.3364 94.621 95.0
1458 -19.5074 -9.37861 -94.1719 -95.0
1458 -17.9612 11.9356 94.6225 95.0
1459 -19.8048 -8.72978 -94.1704 -95.0
1459 -17.5558 12.5218 94.624 95.0
1460 -20.081 -8.07309 -94.1688 -95.0
1460 -17.1312 13.0959 94.6252 95.0
1461 -20.3352 -7.40595 -94.1674 -95.0
1461 -16.6884 13.6542 94.6266 95.0
1462 -20.568 -6.73243 -94.1657 -95.0
1462 -16.2272 14.199 94.6279 95.0
1463 -20.7784 -6.05151 -94.1641 -95.0
1463 -15.7484 14.7285 94.6291 95.0
1464 -20.966 -5.36236 -94.1627 -95.0
1464 -15.2532 15.2404 94.6305 95.0
1465 -21.1315 -4.66897 -94.1611 -95.0
1465 -14.7409 15.7372 94.6317 95.0
1466 -21.274 -3.97049 -94.1597 -95.0
1466 -14.2128 16.2169 94.6329 95.0
1467 -21.3939 -3.26752 -94.1581 -95.0
1467 -13.6691 16.6789 94.6341 95.0
1468 -21.4903 -2.561 -94.1565 -95.0
1468 -13.1111 17.123 94.6353 95.0
1469 -21.5638 -1.85147 -94.155 -95.0
1469 -12.5384 17.5485 94.6364 95.0
1470 -21.6139 -1.14001 -94.1534 -95.0
1470 -11.9525 17.9548 94.6376 95.0
1471 -21.6407 -0.427133 -94.1518 -95.0
1471 -11.3535 18.3417 94.6388 95.0
1472 -21.6466 0.297533 -94.164 -95.0
1472 -10.7262 18.7129 94.6258 95.0
1473 -21.627 1.00924 -94.1618 -95.0
1473 -10.1026 19.0606 94.6274 95.0
1474 -21.5834 1.72162 -94.1598 -95.0
1474 -9.46877 19.3862 94.629 95.0
1475 -21.5165 2.43214 -94.1578 -95.0
1475 -8.82475 19.6909 94.6306 95.0
1476 -21.4272 3.13878 -94.1555 -95.0
1476 -8.17025 19.9756 94.6321 95.0
1477 -21.3138 3.84353 -94.1536 -95.0
1477 -7.50782 20.2375 94.6336 95.0
1478 -21.1784 4.543 -94.1515 -95.0
1478 -6.83598 20.4786 94.6351 95.0
1479 -21.0192 5.23891 -94.1496 -95.0
1479 -6.15803 20.6965 94.6366 95.0
1480 -20.8382 5.92808 -94.1475 -95.0
1480 -5.4722 20.8933 94.6379 95.0
1481 -20.6336 6.6122 -94.1456 -95.0
1481 -4.78143 21.0664 94.6394 95.0
1482 -20.408 7.28825 -94.1435 -95.0
1482 -4.08421 21.2178 94.6407 95.0
1483 -20.1603 7.95654 -94.1416 -95.0
1483 -3.38249 21.3463 94.642 95.0
1484 -19.8896 8.61752 -94.1397 -95.0
1484 -2.67822 21.4507 94.6435 95.0
1485 -19.5986 9.26817 -94.1377 -95.0
1485 -1.96983 21.5332 94.6447 95.0
1486 -19.2865 9.90916 -94.1356 -95.0
1486 -1.25892 21.5922 94.646 95.0
1487 -18.9536 10.5396 -94.1337 -95.0
1487 -0.546618 21.628 94.6473 95.0
1488 -18.5989 11.1714 -94.1508 -95.0
1488 0.176095 21.6382 94.6294 95.0
1489 -18.2264 11.7781 -94.1487 -95.0
1489 0.89081 21.6275 94.6303 95.0
1490 -17.8326 12.3728 -94.1468 -95.0
1490 1.60322 21.5928 94.6314 95.0
1491 -17.4197 12.9544 -94.145 -95.0
1491 2.31408 21.5348 94.6326 95.0
1492 -16.9878 13.5221 -94.1432 -95.0
1492 3.02264 21.4537 94.6336 95.0
1493 -16.5376 14.0756 -94.1414 -95.0
1493 3.72823 21.3494 94.6346 95.0
1494 -16.0697 14.6139 -94.1396 -95.0
1494 4.42985 21.2221 94.6356 95.0
1495 -15.5842 15.1367 -94.1379 -95.0
1495 5.12704 21.0717 94.6367 95.0
1496 -15.0835 15.6428 -94.136 -95.0
1496 5.82048 20.8994 94.6374 95.0
1497 -14.565 16.1329 -94.1343 -95.0
1497 6.50624 20.7037 94.6383 95.0
1498 -14.0307 16.6056 -94.1327 -95.0
1498 7.18528 20.486 94.6391 95.0
1499 -13.4812 17.0607 -94.1311 -95.0
1499 7.85684 20.2459 94.6401 95.0
1500 -12.9172 17.4975 -94.1295 -95.0
1500 8.52017 19.9843 94.6409 95.0
1501 -12.3407 17.9155 -94.1276 -95.0
1501 9.17631 19.7011 94.6416 95.0
1502 -11.7493 18.3144 -94.126 -95.0
1502 9.82112 19.3966 94.6424 95.0
1503 -11.1452 18.694 -94.1245 -95.0
1503 10.4556 19.071 94.6433 95.0
1504 -10.5142 19.0718 -94.1547 -95.0
1504 11.0838 18.7238 94.6135 95.0
1505 -9.88619 19.4103 -94.1515 -95.0
1505 11.6956 18.3575 94.6159 95.0
1506 -9.24737 19.7281 -94.1484 -95.0
1506 12.2952 17.9713 94.6182 95.0
1507 -8.6002 20.0251 -94.1451 -95.0
